Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
7,94;5,84;6,76;1158;1158;1;1158;1;0;0;0;2316;0;0;1;0;0;0;5363856;4632;0;1216;1;1;64;1;1;1;0,525;0,262
7,52;5,64;7,10;1160;1160;1;1160;1;0;0;0;2320;0;0;1;0;0;0;5382400;4640;0;1216;1;1;64;1;1;1;0,524;0,262
7,00;6,19;7,74;1162;1162;1;1162;1;0;0;0;2324;0;0;1;0;0;0;5400976;4648;0;1216;1;1;64;1;1;1;0,523;0,261
8,10;5,47;7,51;1164;1164;1;1164;1;0;0;0;2328;0;0;1;0;0;0;5419584;4656;0;1216;1;1;64;1;1;1;0,522;0,261
7,36;6,15;7,09;1166;1166;1;1166;1;0;0;0;2332;0;0;1;0;0;0;5438224;4664;0;1216;1;1;64;1;1;1;0,521;0,260
7,47;5,81;7,28;1168;1168;1;1168;1;0;0;0;2336;0;0;1;0;0;0;5456896;4672;0;1216;1;1;64;1;1;1;0,520;0,260
7,26;5,88;6,63;1170;1170;1;1170;1;0;0;0;2340;0;0;1;0;0;0;5475600;4680;0;1216;1;1;64;1;1;1;0,519;0,260
7,03;6,07;6,78;1172;1172;1;1172;1;0;0;0;2344;0;0;1;0;0;0;5494336;4688;0;1216;1;1;64;1;1;1;0,518;0,259
7,53;5,48;7,31;1174;1174;1;1174;1;0;0;0;2348;0;0;1;0;0;0;5513104;4696;0;1216;1;1;64;1;1;1;0,517;0,259
7,88;6,07;6,79;1176;1176;1;1176;1;0;0;0;2352;0;0;1;0;0;0;5531904;4704;0;1216;1;1;64;1;1;1;0,517;0,258
7,16;6,08;6,99;1178;1178;1;1178;1;0;0;0;2356;0;0;1;0;0;0;5550736;4712;0;1216;1;1;64;1;1;1;0,516;0,258
8,02;5,60;7,89;1180;1180;1;1180;1;0;0;0;2360;0;0;1;0;0;0;5569600;4720;0;1216;1;1;64;1;1;1;0,515;0,257
7,72;5,84;7,60;1182;1182;1;1182;1;0;0;0;2364;0;0;1;0;0;0;5588496;4728;0;1216;1;1;64;1;1;1;0,514;0,257
7,77;6,14;6,67;1184;1184;1;1184;1;0;0;0;2368;0;0;1;0;0;0;5607424;4736;0;1216;1;1;64;1;1;1;0,513;0,257
7,01;5,87;7,08;1186;1186;1;1186;1;0;0;0;2372;0;0;1;0;0;0;5626384;4744;0;1216;1;1;64;1;1;1;0,512;0,256
7,86;5,55;7,32;1188;1188;1;1188;1;0;0;0;2376;0;0;1;0;0;0;5645376;4752;0;1216;1;1;64;1;1;1;0,511;0,256
7,55;5,45;6,87;1190;1190;1;1190;1;0;0;0;2380;0;0;1;0;0;0;5664400;4760;0;1216;1;1;64;1;1;1;0,510;0,255
7,02;6,22;6,61;1192;1192;1;1192;1;0;0;0;2384;0;0;1;0;0;0;5683456;4768;0;1216;1;1;64;1;1;1;0,510;0,255
7,47;5,98;7,65;1194;1194;1;1194;1;0;0;0;2388;0;0;1;0;0;0;5702544;4776;0;1216;1;1;64;1;1;1;0,509;0,254
7,74;5,85;7,16;1196;1196;1;1196;1;0;0;0;2392;0;0;1;0;0;0;5721664;4784;0;1216;1;1;64;1;1;1;0,508;0,254
7,96;5,90;6,87;1198;1198;1;1198;1;0;0;0;2396;0;0;1;0;0;0;5740816;4792;0;1216;1;1;64;1;1;1;0,507;0,254
7,44;6,00;7,56;1200;1200;1;1200;1;0;0;0;2400;0;0;1;0;0;0;5760000;4800;0;1216;1;1;64;1;1;1;0,506;0,253
7,35;6,06;7,07;1202;1202;1;1202;1;0;0;0;2404;0;0;1;0;0;0;5779216;4808;0;1216;1;1;64;1;1;1;0,505;0,253
7,70;6,54;7,37;1204;1204;1;1204;1;0;0;0;2408;0;0;1;0;0;0;5798464;4816;0;1216;1;1;64;1;1;1;0,505;0,252
7,67;6,16;7,09;1206;1206;1;1206;1;0;0;0;2412;0;0;1;0;0;0;5817744;4824;0;1216;1;1;64;1;1;1;0,504;0,252
7,55;5,91;8,04;1208;1208;1;1208;1;0;0;0;2416;0;0;1;0;0;0;5837056;4832;0;1216;1;1;64;1;1;1;0,503;0,251
7,56;5,82;6,85;1210;1210;1;1210;1;0;0;0;2420;0;0;1;0;0;0;5856400;4840;0;1216;1;1;64;1;1;1;0,502;0,251
7,18;6,06;7,17;1212;1212;1;1212;1;0;0;0;2424;0;0;1;0;0;0;5875776;4848;0;1216;1;1;64;1;1;1;0,501;0,251
8,31;5,97;7,61;1214;1214;1;1214;1;0;0;0;2428;0;0;1;0;0;0;5895184;4856;0;1216;1;1;64;1;1;1;0,500;0,250
7,63;6,17;7,48;1216;1216;1;1216;1;0;0;0;2432;0;0;1;0;0;0;5914624;4864;0;1216;1;1;64;1;1;1;0,500;0,250
7,54;6,50;7,19;1218;1218;1;1218;1;0;0;0;2436;0;0;1;0;0;0;5934096;4872;0;1280;1;1;64;1;1;1;0,525;0,263
7,38;5,67;7,80;1220;1220;1;1220;1;0;0;0;2440;0;0;1;0;0;0;5953600;4880;0;1280;1;1;64;1;1;1;0,524;0,262
8,24;6,09;7,37;1222;1222;1;1222;1;0;0;0;2444;0;0;1;0;0;0;5973136;4888;0;1280;1;1;64;1;1;1;0,523;0,262
7,31;5,93;8,15;1224;1224;1;1224;1;0;0;0;2448;0;0;1;0;0;0;5992704;4896;0;1280;1;1;64;1;1;1;0,522;0,261
7,59;5,79;7,97;1226;1226;1;1226;1;0;0;0;2452;0;0;1;0;0;0;6012304;4904;0;1280;1;1;64;1;1;1;0,522;0,261
7,42;6,10;7,81;1228;1228;1;1228;1;0;0;0;2456;0;0;1;0;0;0;6031936;4912;0;1280;1;1;64;1;1;1;0,521;0,260
7,37;6,13;7,26;1230;1230;1;1230;1;0;0;0;2460;0;0;1;0;0;0;6051600;4920;0;1280;1;1;64;1;1;1;0,520;0,260
7,26;5,90;8,51;1232;1232;1;1232;1;0;0;0;2464;0;0;1;0;0;0;6071296;4928;0;1280;1;1;64;1;1;1;0,519;0,260
8,08;5,53;7,69;1234;1234;1;1234;1;0;0;0;2468;0;0;1;0;0;0;6091024;4936;0;1280;1;1;64;1;1;1;0,518;0,259
7,55;6,27;7,41;1236;1236;1;1236;1;0;0;0;2472;0;0;1;0;0;0;6110784;4944;0;1280;1;1;64;1;1;1;0,517;0,259
7,89;6,04;8,03;1238;1238;1;1238;1;0;0;0;2476;0;0;1;0;0;0;6130576;4952;0;1280;1;1;64;1;1;1;0,517;0,258
7,64;6,22;7,42;1240;1240;1;1240;1;0;0;0;2480;0;0;1;0;0;0;6150400;4960;0;1280;1;1;64;1;1;1;0,516;0,258
7,68;5,51;8,10;1242;1242;1;1242;1;0;0;0;2484;0;0;1;0;0;0;6170256;4968;0;1280;1;1;64;1;1;1;0,515;0,257
8,23;5,68;7,79;1244;1244;1;1244;1;0;0;0;2488;0;0;1;0;0;0;6190144;4976;0;1280;1;1;64;1;1;1;0,514;0,257
7,55;6,10;7,57;1246;1246;1;1246;1;0;0;0;2492;0;0;1;0;0;0;6210064;4984;0;1280;1;1;64;1;1;1;0,513;0,257
7,51;6,27;8,00;1248;1248;1;1248;1;0;0;0;2496;0;0;1;0;0;0;6230016;4992;0;1280;1;1;64;1;1;1;0,512;0,256
7,97;6,13;7,58;1250;1250;1;1250;1;0;0;0;2500;0;0;1;0;0;0;6250000;5000;0;1280;1;1;64;1;1;1;0,512;0,256
7,75;6,10;7,38;1252;1252;1;1252;1;0;0;0;2504;0;0;1;0;0;0;6270016;5008;0;1280;1;1;64;1;1;1;0,511;0,255
8,10;5,93;7,85;1254;1254;1;1254;1;0;0;0;2508;0;0;1;0;0;0;6290064;5016;0;1280;1;1;64;1;1;1;0,510;0,255
7,52;6,07;7,75;1256;1256;1;1256;1;0;0;0;2512;0;0;1;0;0;0;6310144;5024;0;1280;1;1;64;1;1;1;0,509;0,255
7,66;6,22;7,74;1258;1258;1;1258;1;0;0;0;2516;0;0;1;0;0;0;6330256;5032;0;1280;1;1;64;1;1;1;0,508;0,254
7,56;5,76;8,40;1260;1260;1;1260;1;0;0;0;2520;0;0;1;0;0;0;6350400;5040;0;1280;1;1;64;1;1;1;0,508;0,254
7,72;6,37;7,88;1262;1262;1;1262;1;0;0;0;2524;0;0;1;0;0;0;6370576;5048;0;1280;1;1;64;1;1;1;0,507;0,253
7,91;5,77;8,35;1264;1264;1;1264;1;0;0;0;2528;0;0;1;0;0;0;6390784;5056;0;1280;1;1;64;1;1;1;0,506;0,253
8,06;5,66;8,03;1266;1266;1;1266;1;0;0;0;2532;0;0;1;0;0;0;6411024;5064;0;1280;1;1;64;1;1;1;0,505;0,253
8,01;6,06;8,20;1268;1268;1;1268;1;0;0;0;2536;0;0;1;0;0;0;6431296;5072;0;1280;1;1;64;1;1;1;0,504;0,252
8,05;6,26;8,19;1270;1270;1;1270;1;0;0;0;2540;0;0;1;0;0;0;6451600;5080;0;1280;1;1;64;1;1;1;0,504;0,252
8,32;5,91;7,25;1272;1272;1;1272;1;0;0;0;2544;0;0;1;0;0;0;6471936;5088;0;1280;1;1;64;1;1;1;0,503;0,251
7,91;6,21;8,11;1274;1274;1;1274;1;0;0;0;2548;0;0;1;0;0;0;6492304;5096;0;1280;1;1;64;1;1;1;0,502;0,251
8,09;6,39;7,89;1276;1276;1;1276;1;0;0;0;2552;0;0;1;0;0;0;6512704;5104;0;1280;1;1;64;1;1;1;0,501;0,251
7,82;6,10;8,57;1278;1278;1;1278;1;0;0;0;2556;0;0;1;0;0;0;6533136;5112;0;1280;1;1;64;1;1;1;0,500;0,250
7,78;6,00;8,88;1280;1280;1;1280;1;0;0;0;2560;0;0;1;0;0;0;6553600;5120;0;1280;1;1;64;1;1;1;0,500;0,250
8,23;6,30;8,33;1282;1282;1;1282;1;0;0;0;2564;0;0;1;0;0;0;6574096;5128;0;1344;1;1;64;1;1;1;0,524;0,262
7,79;6,33;8,54;1284;1284;1;1284;1;0;0;0;2568;0;0;1;0;0;0;6594624;5136;0;1344;1;1;64;1;1;1;0,523;0,261
8,09;5,99;7,66;1286;1286;1;1286;1;0;0;0;2572;0;0;1;0;0;0;6615184;5144;0;1344;1;1;64;1;1;1;0,522;0,261
8,11;6,44;8,68;1288;1288;1;1288;1;0;0;0;2576;0;0;1;0;0;0;6635776;5152;0;1344;1;1;64;1;1;1;0,521;0,261
8,12;6,03;8,53;1290;1290;1;1290;1;0;0;0;2580;0;0;1;0;0;0;6656400;5160;0;1344;1;1;64;1;1;1;0,521;0,260
7,81;6,14;8,34;1292;1292;1;1292;1;0;0;0;2584;0;0;1;0;0;0;6677056;5168;0;1344;1;1;64;1;1;1;0,520;0,260
8,15;6,72;8,78;1294;1294;1;1294;1;0;0;0;2588;0;0;1;0;0;0;6697744;5176;0;1344;1;1;64;1;1;1;0,519;0,259
7,68;6,17;8,46;1296;1296;1;1296;1;0;0;0;2592;0;0;1;0;0;0;6718464;5184;0;1344;1;1;64;1;1;1;0,518;0,259
8,29;6,77;8,74;1298;1298;1;1298;1;0;0;0;2596;0;0;1;0;0;0;6739216;5192;0;1344;1;1;64;1;1;1;0,517;0,259
8,37;6,28;8,12;1300;1300;1;1300;1;0;0;0;2600;0;0;1;0;0;0;6760000;5200;0;1344;1;1;64;1;1;1;0,517;0,258
7,86;6,21;9,10;1302;1302;1;1302;1;0;0;0;2604;0;0;1;0;0;0;6780816;5208;0;1344;1;1;64;1;1;1;0,516;0,258
8,37;5,65;8,27;1304;1304;1;1304;1;0;0;0;2608;0;0;1;0;0;0;6801664;5216;0;1344;1;1;64;1;1;1;0,515;0,257
8,09;5,90;8,74;1306;1306;1;1306;1;0;0;0;2612;0;0;1;0;0;0;6822544;5224;0;1344;1;1;64;1;1;1;0,514;0,257
8,06;6,06;8,73;1308;1308;1;1308;1;0;0;0;2616;0;0;1;0;0;0;6843456;5232;0;1344;1;1;64;1;1;1;0,513;0,257
7,99;6,52;8,49;1310;1310;1;1310;1;0;0;0;2620;0;0;1;0;0;0;6864400;5240;0;1344;1;1;64;1;1;1;0,513;0,256
8,45;6,68;8,55;1312;1312;1;1312;1;0;0;0;2624;0;0;1;0;0;0;6885376;5248;0;1344;1;1;64;1;1;1;0,512;0,256
7,92;6,58;8,98;1314;1314;1;1314;1;0;0;0;2628;0;0;1;0;0;0;6906384;5256;0;1344;1;1;64;1;1;1;0,511;0,256
8,20;6,30;8,16;1316;1316;1;1316;1;0;0;0;2632;0;0;1;0;0;0;6927424;5264;0;1344;1;1;64;1;1;1;0,510;0,255
7,80;6,47;8,71;1318;1318;1;1318;1;0;0;0;2636;0;0;1;0;0;0;6948496;5272;0;1344;1;1;64;1;1;1;0,509;0,255
8,26;6,15;8,62;1320;1320;1;1320;1;0;0;0;2640;0;0;1;0;0;0;6969600;5280;0;1344;1;1;64;1;1;1;0,509;0,254
8,24;6,36;8,37;1322;1322;1;1322;1;0;0;0;2644;0;0;1;0;0;0;6990736;5288;0;1344;1;1;64;1;1;1;0,508;0,254
8,64;6,36;8,80;1324;1324;1;1324;1;0;0;0;2648;0;0;1;0;0;0;7011904;5296;0;1344;1;1;64;1;1;1;0,507;0,254
8,55;6,28;8,80;1326;1326;1;1326;1;0;0;0;2652;0;0;1;0;0;0;7033104;5304;0;1344;1;1;64;1;1;1;0,506;0,253
8,15;6,39;8,59;1328;1328;1;1328;1;0;0;0;2656;0;0;1;0;0;0;7054336;5312;0;1344;1;1;64;1;1;1;0,506;0,253
8,13;6,10;8,62;1330;1330;1;1330;1;0;0;0;2660;0;0;1;0;0;0;7075600;5320;0;1344;1;1;64;1;1;1;0,505;0,252
8,73;6,13;8,82;1332;1332;1;1332;1;0;0;0;2664;0;0;1;0;0;0;7096896;5328;0;1344;1;1;64;1;1;1;0,504;0,252
8,68;6,29;8,77;1334;1334;1;1334;1;0;0;0;2668;0;0;1;0;0;0;7118224;5336;0;1344;1;1;64;1;1;1;0,503;0,252
8,21;6,73;10,41;1336;1336;1;1336;1;0;0;0;2672;0;0;1;0;0;0;7139584;5344;0;1344;1;1;64;1;1;1;0,503;0,251
8,39;6,50;9,23;1338;1338;1;1338;1;0;0;0;2676;0;0;1;0;0;0;7160976;5352;0;1344;1;1;64;1;1;1;0,502;0,251
8,38;6,62;9,03;1340;1340;1;1340;1;0;0;0;2680;0;0;1;0;0;0;7182400;5360;0;1344;1;1;64;1;1;1;0,501;0,251
8,31;6,84;9,02;1342;1342;1;1342;1;0;0;0;2684;0;0;1;0;0;0;7203856;5368;0;1344;1;1;64;1;1;1;0,500;0,250
8,67;6,22;9,49;1344;1344;1;1344;1;0;0;0;2688;0;0;1;0;0;0;7225344;5376;0;1344;1;1;64;1;1;1;0,500;0,250
8,22;6,81;9,09;1346;1346;1;1346;1;0;0;0;2692;0;0;1;0;0;0;7246864;5384;0;1408;1;1;64;1;1;1;0,523;0,261
8,91;5,92;8,48;1348;1348;1;1348;1;0;0;0;2696;0;0;1;0;0;0;7268416;5392;0;1408;1;1;64;1;1;1;0,522;0,261
7,74;5,90;8,94;1350;1350;1;1350;1;0;0;0;2700;0;0;1;0;0;0;7290000;5400;0;1408;1;1;64;1;1;1;0,521;0,261
8,02;6,03;8,15;1352;1352;1;1352;1;0;0;0;2704;0;0;1;0;0;0;7311616;5408;0;1408;1;1;64;1;1;1;0,520;0,260
8,11;6,37;8,78;1354;1354;1;1354;1;0;0;0;2708;0;0;1;0;0;0;7333264;5416;0;1408;1;1;64;1;1;1;0,520;0,260
8,88;6,71;9,29;1356;1356;1;1356;1;0;0;0;2712;0;0;1;0;0;0;7354944;5424;0;1408;1;1;64;1;1;1;0,519;0,259
8,41;6,67;9,00;1358;1358;1;1358;1;0;0;0;2716;0;0;1;0;0;0;7376656;5432;0;1408;1;1;64;1;1;1;0,518;0,259
8,13;6,62;9,85;1360;1360;1;1360;1;0;0;0;2720;0;0;1;0;0;0;7398400;5440;0;1408;1;1;64;1;1;1;0,517;0,259
8,47;6,28;8,72;1362;1362;1;1362;1;0;0;0;2724;0;0;1;0;0;0;7420176;5448;0;1408;1;1;64;1;1;1;0,517;0,258
8,89;6,82;9,16;1364;1364;1;1364;1;0;0;0;2728;0;0;1;0;0;0;7441984;5456;0;1408;1;1;64;1;1;1;0,516;0,258
8,48;6,39;8,80;1366;1366;1;1366;1;0;0;0;2732;0;0;1;0;0;0;7463824;5464;0;1408;1;1;64;1;1;1;0,515;0,257
8,30;6,69;9,79;1368;1368;1;1368;1;0;0;0;2736;0;0;1;0;0;0;7485696;5472;0;1408;1;1;64;1;1;1;0,514;0,257
9,13;6,49;10,75;1370;1370;1;1370;1;0;0;0;2740;0;0;1;0;0;0;7507600;5480;0;1408;1;1;64;1;1;1;0,513;0,257
8,67;6,27;9,65;1372;1372;1;1372;1;0;0;0;2744;0;0;1;0;0;0;7529536;5488;0;1408;1;1;64;1;1;1;0,513;0,256
8,42;6,27;8,74;1374;1374;1;1374;1;0;0;0;2748;0;0;1;0;0;0;7551504;5496;0;1408;1;1;64;1;1;1;0,512;0,256
7,81;7,10;9,26;1376;1376;1;1376;1;0;0;0;2752;0;0;1;0;0;0;7573504;5504;0;1408;1;1;64;1;1;1;0,511;0,256
8,32;6,36;9,93;1378;1378;1;1378;1;0;0;0;2756;0;0;1;0;0;0;7595536;5512;0;1408;1;1;64;1;1;1;0,511;0,255
8,42;6,58;9,41;1380;1380;1;1380;1;0;0;0;2760;0;0;1;0;0;0;7617600;5520;0;1408;1;1;64;1;1;1;0,510;0,255
8,48;6,60;9,58;1382;1382;1;1382;1;0;0;0;2764;0;0;1;0;0;0;7639696;5528;0;1408;1;1;64;1;1;1;0,509;0,255
8,20;7,30;9,11;1384;1384;1;1384;1;0;0;0;2768;0;0;1;0;0;0;7661824;5536;0;1408;1;1;64;1;1;1;0,508;0,254
8,17;6,68;9,89;1386;1386;1;1386;1;0;0;0;2772;0;0;1;0;0;0;7683984;5544;0;1408;1;1;64;1;1;1;0,508;0,254
8,39;6,78;9,58;1388;1388;1;1388;1;0;0;0;2776;0;0;1;0;0;0;7706176;5552;0;1408;1;1;64;1;1;1;0,507;0,253
9,25;6,50;11,42;1390;1390;1;1390;1;0;0;0;2780;0;0;1;0;0;0;7728400;5560;0;1408;1;1;64;1;1;1;0,506;0,253
8,57;6,73;11,18;1392;1392;1;1392;1;0;0;0;2784;0;0;1;0;0;0;7750656;5568;0;1408;1;1;64;1;1;1;0,505;0,253
8,43;7,21;10,99;1394;1394;1;1394;1;0;0;0;2788;0;0;1;0;0;0;7772944;5576;0;1408;1;1;64;1;1;1;0,505;0,252
8,45;7,84;9,77;1396;1396;1;1396;1;0;0;0;2792;0;0;1;0;0;0;7795264;5584;0;1408;1;1;64;1;1;1;0,504;0,252
8,22;7,57;11,86;1398;1398;1;1398;1;0;0;0;2796;0;0;1;0;0;0;7817616;5592;0;1408;1;1;64;1;1;1;0,503;0,252
8,24;7,15;9,89;1400;1400;1;1400;1;0;0;0;2800;0;0;1;0;0;0;7840000;5600;0;1408;1;1;64;1;1;1;0,502;0,251
8,91;6,97;11,38;1402;1402;1;1402;1;0;0;0;2804;0;0;1;0;0;0;7862416;5608;0;1408;1;1;64;1;1;1;0,502;0,251
9,27;7,05;9,30;1404;1404;1;1404;1;0;0;0;2808;0;0;1;0;0;0;7884864;5616;0;1408;1;1;64;1;1;1;0,501;0,251
10,24;11,69;9,45;1406;1406;1;1406;1;0;0;0;2812;0;0;1;0;0;0;7907344;5624;0;1408;1;1;64;1;1;1;0,500;0,250
8,78;6,85;9,40;1408;1408;1;1408;1;0;0;0;2816;0;0;1;0;0;0;7929856;5632;0;1408;1;1;64;1;1;1;0,500;0,250
8,46;6,97;9,74;1410;1410;1;1410;1;0;0;0;2820;0;0;1;0;0;0;7952400;5640;0;1472;1;1;64;1;1;1;0,522;0,261
8,28;7,31;10,41;1412;1412;1;1412;1;0;0;0;2824;0;0;1;0;0;0;7974976;5648;0;1472;1;1;64;1;1;1;0,521;0,260
8,60;6,96;9,77;1414;1414;1;1414;1;0;0;0;2828;0;0;1;0;0;0;7997584;5656;0;1472;1;1;64;1;1;1;0,520;0,260
8,96;6,75;9,73;1416;1416;1;1416;1;0;0;0;2832;0;0;1;0;0;0;8020224;5664;0;1472;1;1;64;1;1;1;0,519;0,260
9,07;6,62;9,47;1418;1418;1;1418;1;0;0;0;2836;0;0;1;0;0;0;8042896;5672;0;1472;1;1;64;1;1;1;0,519;0,259
9,01;6,92;9,44;1420;1420;1;1420;1;0;0;0;2840;0;0;1;0;0;0;8065600;5680;0;1472;1;1;64;1;1;1;0,518;0,259
8,79;6,52;10,40;1422;1422;1;1422;1;0;0;0;2844;0;0;1;0;0;0;8088336;5688;0;1472;1;1;64;1;1;1;0,517;0,259
8,78;6,60;10,01;1424;1424;1;1424;1;0;0;0;2848;0;0;1;0;0;0;8111104;5696;0;1472;1;1;64;1;1;1;0,516;0,258
8,75;7,36;9,25;1426;1426;1;1426;1;0;0;0;2852;0;0;1;0;0;0;8133904;5704;0;1472;1;1;64;1;1;1;0,516;0,258
8,82;6,97;9,51;1428;1428;1;1428;1;0;0;0;2856;0;0;1;0;0;0;8156736;5712;0;1472;1;1;64;1;1;1;0,515;0,258
8,88;6,87;9,11;1430;1430;1;1430;1;0;0;0;2860;0;0;1;0;0;0;8179600;5720;0;1472;1;1;64;1;1;1;0,514;0,257
8,02;7,00;9,54;1432;1432;1;1432;1;0;0;0;2864;0;0;1;0;0;0;8202496;5728;0;1472;1;1;64;1;1;1;0,514;0,257
8,60;6,43;10,59;1434;1434;1;1434;1;0;0;0;2868;0;0;1;0;0;0;8225424;5736;0;1472;1;1;64;1;1;1;0,513;0,256
8,52;6,79;9,57;1436;1436;1;1436;1;0;0;0;2872;0;0;1;0;0;0;8248384;5744;0;1472;1;1;64;1;1;1;0,512;0,256
8,68;7,00;9,56;1438;1438;1;1438;1;0;0;0;2876;0;0;1;0;0;0;8271376;5752;0;1472;1;1;64;1;1;1;0,511;0,256
8,72;7,45;9,21;1440;1440;1;1440;1;0;0;0;2880;0;0;1;0;0;0;8294400;5760;0;1472;1;1;64;1;1;1;0,511;0,255
8,74;7,19;9,52;1442;1442;1;1442;1;0;0;0;2884;0;0;1;0;0;0;8317456;5768;0;1472;1;1;64;1;1;1;0,510;0,255
9,09;6,89;11,29;1444;1444;1;1444;1;0;0;0;2888;0;0;1;0;0;0;8340544;5776;0;1472;1;1;64;1;1;1;0,509;0,255
8,43;7,33;9,97;1446;1446;1;1446;1;0;0;0;2892;0;0;1;0;0;0;8363664;5784;0;1472;1;1;64;1;1;1;0,509;0,254
9,00;7,51;9,74;1448;1448;1;1448;1;0;0;0;2896;0;0;1;0;0;0;8386816;5792;0;1472;1;1;64;1;1;1;0,508;0,254
9,03;6,84;10,01;1450;1450;1;1450;1;0;0;0;2900;0;0;1;0;0;0;8410000;5800;0;1472;1;1;64;1;1;1;0,507;0,254
8,88;7,32;9,88;1452;1452;1;1452;1;0;0;0;2904;0;0;1;0;0;0;8433216;5808;0;1472;1;1;64;1;1;1;0,507;0,253
8,74;7,30;9,68;1454;1454;1;1454;1;0;0;0;2908;0;0;1;0;0;0;8456464;5816;0;1472;1;1;64;1;1;1;0,506;0,253
8,67;7,03;8,96;1456;1456;1;1456;1;0;0;0;2912;0;0;1;0;0;0;8479744;5824;0;1472;1;1;64;1;1;1;0,505;0,253
8,62;6,94;9,36;1458;1458;1;1458;1;0;0;0;2916;0;0;1;0;0;0;8503056;5832;0;1472;1;1;64;1;1;1;0,504;0,252
8,81;6,91;10,39;1460;1460;1;1460;1;0;0;0;2920;0;0;1;0;0;0;8526400;5840;0;1472;1;1;64;1;1;1;0,504;0,252
8,62;7,03;10,26;1462;1462;1;1462;1;0;0;0;2924;0;0;1;0;0;0;8549776;5848;0;1472;1;1;64;1;1;1;0,503;0,252
9,00;7,27;10,40;1464;1464;1;1464;1;0;0;0;2928;0;0;1;0;0;0;8573184;5856;0;1472;1;1;64;1;1;1;0,502;0,251
8,88;6,81;10,10;1466;1466;1;1466;1;0;0;0;2932;0;0;1;0;0;0;8596624;5864;0;1472;1;1;64;1;1;1;0,502;0,251
8,74;7,14;9,69;1468;1468;1;1468;1;0;0;0;2936;0;0;1;0;0;0;8620096;5872;0;1472;1;1;64;1;1;1;0,501;0,251
8,29;7,30;10,11;1470;1470;1;1470;1;0;0;0;2940;0;0;1;0;0;0;8643600;5880;0;1472;1;1;64;1;1;1;0,500;0,250
8,80;6,87;11,05;1472;1472;1;1472;1;0;0;0;2944;0;0;1;0;0;0;8667136;5888;0;1472;1;1;64;1;1;1;0,500;0,250
9,00;7,54;11,38;1474;1474;1;1474;1;0;0;0;2948;0;0;1;0;0;0;8690704;5896;0;1536;1;1;64;1;1;1;0,521;0,260
8,38;7,02;10,43;1476;1476;1;1476;1;0;0;0;2952;0;0;1;0;0;0;8714304;5904;0;1536;1;1;64;1;1;1;0,520;0,260
8,67;7,10;10,27;1478;1478;1;1478;1;0;0;0;2956;0;0;1;0;0;0;8737936;5912;0;1536;1;1;64;1;1;1;0,519;0,260
8,96;6,75;11,53;1480;1480;1;1480;1;0;0;0;2960;0;0;1;0;0;0;8761600;5920;0;1536;1;1;64;1;1;1;0,519;0,259
8,54;6,99;10,82;1482;1482;1;1482;1;0;0;0;2964;0;0;1;0;0;0;8785296;5928;0;1536;1;1;64;1;1;1;0,518;0,259
9,10;7,71;10,64;1484;1484;1;1484;1;0;0;0;2968;0;0;1;0;0;0;8809024;5936;0;1536;1;1;64;1;1;1;0,517;0,259
8,96;6,89;10,57;1486;1486;1;1486;1;0;0;0;2972;0;0;1;0;0;0;8832784;5944;0;1536;1;1;64;1;1;1;0,516;0,258
8,79;6,86;10,74;1488;1488;1;1488;1;0;0;0;2976;0;0;1;0;0;0;8856576;5952;0;1536;1;1;64;1;1;1;0,516;0,258
9,33;6,72;11,67;1490;1490;1;1490;1;0;0;0;2980;0;0;1;0;0;0;8880400;5960;0;1536;1;1;64;1;1;1;0,515;0,258
9,12;7,38;11,62;1492;1492;1;1492;1;0;0;0;2984;0;0;1;0;0;0;8904256;5968;0;1536;1;1;64;1;1;1;0,514;0,257
8,99;7,33;11,10;1494;1494;1;1494;1;0;0;0;2988;0;0;1;0;0;0;8928144;5976;0;1536;1;1;64;1;1;1;0,514;0,257
9,73;6,90;10,99;1496;1496;1;1496;1;0;0;0;2992;0;0;1;0;0;0;8952064;5984;0;1536;1;1;64;1;1;1;0,513;0,257
8,70;6,90;10,72;1498;1498;1;1498;1;0;0;0;2996;0;0;1;0;0;0;8976016;5992;0;1536;1;1;64;1;1;1;0,512;0,256
9,63;6,87;11,54;1500;1500;1;1500;1;0;0;0;3000;0;0;1;0;0;0;9000000;6000;0;1536;1;1;64;1;1;1;0,512;0,256
9,04;7,55;11,55;1502;1502;1;1502;1;0;0;0;3004;0;0;1;0;0;0;9024016;6008;0;1536;1;1;64;1;1;1;0,511;0,255
8,56;7,74;11,09;1504;1504;1;1504;1;0;0;0;3008;0;0;1;0;0;0;9048064;6016;0;1536;1;1;64;1;1;1;0,510;0,255
