Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density;Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Agorithm
1;9;1;0;0;0;27;0;0;2;0;0;1;4562496;4545424;0;1072;1072;1;16;16;1;1;3,407;1,136;7,00;5,08;5,87;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4579600;4562496;0;1072;1072;1;16;16;1;1;3,394;1,131;6,81;5,30;5,85;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4596736;4579600;0;1072;1072;1;16;16;1;1;3,381;1,127;6,77;5,47;6,80;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4613904;4596736;0;1072;1072;1;16;16;1;1;3,369;1,123;6,45;5,34;6,05;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4631104;4613904;0;1088;1088;1;16;16;1;1;3,457;1,152;7,16;5,47;5,79;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4648336;4631104;0;1088;1088;1;16;16;1;1;3,444;1,148;7,07;5,41;5,79;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4665600;4648336;0;1088;1088;1;16;16;1;1;3,432;1,144;7,22;5,61;6,07;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4682896;4665600;0;1088;1088;1;16;16;1;1;3,419;1,140;7,13;5,21;6,00;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4700224;4682896;0;1088;1088;1;16;16;1;1;3,406;1,135;7,49;5,48;6,19;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4717584;4700224;0;1088;1088;1;16;16;1;1;3,394;1,131;7,64;5,91;6,14;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4734976;4717584;0;1088;1088;1;16;16;1;1;3,381;1,127;6,86;5,05;6,08;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4752400;4734976;0;1088;1088;1;16;16;1;1;3,369;1,123;7,17;5,11;5,85;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4769856;4752400;0;1104;1104;1;16;16;1;1;3,456;1,152;6,58;6,19;5,84;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4787344;4769856;0;1104;1104;1;16;16;1;1;3,443;1,148;6,83;5,37;6,27;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4804864;4787344;0;1104;1104;1;16;16;1;1;3,431;1,144;6,97;5,88;6,21;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4822416;4804864;0;1104;1104;1;16;16;1;1;3,418;1,139;6,64;5,73;6,33;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4840000;4822416;0;1104;1104;1;16;16;1;1;3,406;1,135;6,77;5,56;6,28;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4857616;4840000;0;1104;1104;1;16;16;1;1;3,393;1,131;6,66;5,44;5,84;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4875264;4857616;0;1104;1104;1;16;16;1;1;3,381;1,127;6,80;6,07;6,37;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4892944;4875264;0;1104;1104;1;16;16;1;1;3,369;1,123;7,16;5,29;6,77;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4910656;4892944;0;1120;1120;1;16;16;1;1;3,455;1,152;7,03;5,46;6,76;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4928400;4910656;0;1120;1120;1;16;16;1;1;3,442;1,147;7,53;5,33;6,38;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4946176;4928400;0;1120;1120;1;16;16;1;1;3,430;1,143;7,07;5,19;6,43;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4963984;4946176;0;1120;1120;1;16;16;1;1;3,418;1,139;7,09;5,21;6,82;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4981824;4963984;0;1120;1120;1;16;16;1;1;3,405;1,135;7,06;5,98;6,83;7
1;9;1;0;0;0;27;0;0;2;0;0;1;4999696;4981824;0;1120;1120;1;16;16;1;1;3,393;1,131;7,05;5,69;6,35;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5017600;4999696;0;1120;1120;1;16;16;1;1;3,381;1,127;7,39;5,74;6,18;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5035536;5017600;0;1120;1120;1;16;16;1;1;3,369;1,123;7,71;6,01;6,61;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5053504;5035536;0;1136;1136;1;16;16;1;1;3,454;1,151;7,46;5,72;6,59;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5071504;5053504;0;1136;1136;1;16;16;1;1;3,441;1,147;7,16;5,57;6,62;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5089536;5071504;0;1136;1136;1;16;16;1;1;3,429;1,143;6,97;5,74;6,64;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5107600;5089536;0;1136;1136;1;16;16;1;1;3,417;1,139;7,20;6,18;6,20;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5125696;5107600;0;1136;1136;1;16;16;1;1;3,405;1,135;8,02;6,19;6,35;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5143824;5125696;0;1136;1136;1;16;16;1;1;3,393;1,131;7,28;5,68;6,47;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5161984;5143824;0;1136;1136;1;16;16;1;1;3,381;1,127;7,36;5,26;7,34;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5180176;5161984;0;1136;1136;1;16;16;1;1;3,369;1,123;7,58;5,48;6,84;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5198400;5180176;0;1152;1152;1;16;16;1;1;3,452;1,151;7,13;5,54;6,75;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5216656;5198400;0;1152;1152;1;16;16;1;1;3,440;1,147;7,62;5,66;7,15;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5234944;5216656;0;1152;1152;1;16;16;1;1;3,428;1,143;7,04;5,71;7,34;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5253264;5234944;0;1152;1152;1;16;16;1;1;3,416;1,139;7,32;5,72;6,59;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5271616;5253264;0;1152;1152;1;16;16;1;1;3,404;1,135;6,99;5,50;6,88;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5290000;5271616;0;1152;1152;1;16;16;1;1;3,393;1,131;7,19;5,56;6,54;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5308416;5290000;0;1152;1152;1;16;16;1;1;3,381;1,127;7,33;5,45;6,47;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5326864;5308416;0;1152;1152;1;16;16;1;1;3,369;1,123;7,56;5,61;7,45;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5345344;5326864;0;1168;1168;1;16;16;1;1;3,451;1,150;7,29;5,74;6,59;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5363856;5345344;0;1168;1168;1;16;16;1;1;3,439;1,146;7,44;5,70;6,84;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5382400;5363856;0;1168;1168;1;16;16;1;1;3,428;1,143;7,94;5,84;6,76;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5400976;5382400;0;1168;1168;1;16;16;1;1;3,416;1,139;7,52;5,64;7,10;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5419584;5400976;0;1168;1168;1;16;16;1;1;3,404;1,135;7,00;6,19;7,74;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5438224;5419584;0;1168;1168;1;16;16;1;1;3,392;1,131;8,10;5,47;7,51;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5456896;5438224;0;1168;1168;1;16;16;1;1;3,381;1,127;7,36;6,15;7,09;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5475600;5456896;0;1168;1168;1;16;16;1;1;3,369;1,123;7,47;5,81;7,28;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5494336;5475600;0;1184;1184;1;16;16;1;1;3,450;1,150;7,26;5,88;6,63;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5513104;5494336;0;1184;1184;1;16;16;1;1;3,439;1,146;7,03;6,07;6,78;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5531904;5513104;0;1184;1184;1;16;16;1;1;3,427;1,142;7,53;5,48;7,31;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5550736;5531904;0;1184;1184;1;16;16;1;1;3,415;1,138;7,88;6,07;6,79;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5569600;5550736;0;1184;1184;1;16;16;1;1;3,404;1,135;7,16;6,08;6,99;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5588496;5569600;0;1184;1184;1;16;16;1;1;3,392;1,131;8,02;5,60;7,89;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5607424;5588496;0;1184;1184;1;16;16;1;1;3,381;1,127;7,72;5,84;7,60;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5626384;5607424;0;1184;1184;1;16;16;1;1;3,369;1,123;7,77;6,14;6,67;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5645376;5626384;0;1200;1200;1;16;16;1;1;3,449;1,150;7,01;5,87;7,08;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5664400;5645376;0;1200;1200;1;16;16;1;1;3,438;1,146;7,86;5,55;7,32;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5683456;5664400;0;1200;1200;1;16;16;1;1;3,426;1,142;7,55;5,45;6,87;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5702544;5683456;0;1200;1200;1;16;16;1;1;3,415;1,138;7,02;6,22;6,61;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5721664;5702544;0;1200;1200;1;16;16;1;1;3,403;1,134;7,47;5,98;7,65;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5740816;5721664;0;1200;1200;1;16;16;1;1;3,392;1,131;7,74;5,85;7,16;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5760000;5740816;0;1200;1200;1;16;16;1;1;3,381;1,127;7,96;5,90;6,87;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5779216;5760000;0;1200;1200;1;16;16;1;1;3,369;1,123;7,44;6,00;7,56;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5798464;5779216;0;1216;1216;1;16;16;1;1;3,448;1,149;7,35;6,06;7,07;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5817744;5798464;0;1216;1216;1;16;16;1;1;3,437;1,146;7,70;6,54;7,37;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5837056;5817744;0;1216;1216;1;16;16;1;1;3,426;1,142;7,67;6,16;7,09;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5856400;5837056;0;1216;1216;1;16;16;1;1;3,414;1,138;7,55;5,91;8,04;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5875776;5856400;0;1216;1216;1;16;16;1;1;3,403;1,134;7,56;5,82;6,85;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5895184;5875776;0;1216;1216;1;16;16;1;1;3,392;1,131;7,18;6,06;7,17;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5914624;5895184;0;1216;1216;1;16;16;1;1;3,381;1,127;8,31;5,97;7,61;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5934096;5914624;0;1216;1216;1;16;16;1;1;3,369;1,123;7,63;6,17;7,48;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5953600;5934096;0;1232;1232;1;16;16;1;1;3,447;1,149;7,54;6,50;7,19;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5973136;5953600;0;1232;1232;1;16;16;1;1;3,436;1,145;7,38;5,67;7,80;7
1;9;1;0;0;0;27;0;0;2;0;0;1;5992704;5973136;0;1232;1232;1;16;16;1;1;3,425;1,142;8,24;6,09;7,37;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6012304;5992704;0;1232;1232;1;16;16;1;1;3,414;1,138;7,31;5,93;8,15;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6031936;6012304;0;1232;1232;1;16;16;1;1;3,403;1,134;7,59;5,79;7,97;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6051600;6031936;0;1232;1232;1;16;16;1;1;3,391;1,130;7,42;6,10;7,81;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6071296;6051600;0;1232;1232;1;16;16;1;1;3,380;1,127;7,37;6,13;7,26;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6091024;6071296;0;1232;1232;1;16;16;1;1;3,370;1,123;7,26;5,90;8,51;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6110784;6091024;0;1248;1248;1;16;16;1;1;3,446;1,149;8,08;5,53;7,69;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6130576;6110784;0;1248;1248;1;16;16;1;1;3,435;1,145;7,55;6,27;7,41;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6150400;6130576;0;1248;1248;1;16;16;1;1;3,424;1,141;7,89;6,04;8,03;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6170256;6150400;0;1248;1248;1;16;16;1;1;3,413;1,138;7,64;6,22;7,42;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6190144;6170256;0;1248;1248;1;16;16;1;1;3,402;1,134;7,68;5,51;8,10;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6210064;6190144;0;1248;1248;1;16;16;1;1;3,391;1,130;8,23;5,68;7,79;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6230016;6210064;0;1248;1248;1;16;16;1;1;3,380;1,127;7,55;6,10;7,57;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6250000;6230016;0;1248;1248;1;16;16;1;1;3,370;1,123;7,51;6,27;8,00;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6270016;6250000;0;1264;1264;1;16;16;1;1;3,446;1,149;7,97;6,13;7,58;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6290064;6270016;0;1264;1264;1;16;16;1;1;3,435;1,145;7,75;6,10;7,38;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6310144;6290064;0;1264;1264;1;16;16;1;1;3,424;1,141;8,10;5,93;7,85;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6330256;6310144;0;1264;1264;1;16;16;1;1;3,413;1,138;7,52;6,07;7,75;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6350400;6330256;0;1264;1264;1;16;16;1;1;3,402;1,134;7,66;6,22;7,74;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6370576;6350400;0;1264;1264;1;16;16;1;1;3,391;1,130;7,56;5,76;8,40;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6390784;6370576;0;1264;1264;1;16;16;1;1;3,380;1,127;7,72;6,37;7,88;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6411024;6390784;0;1264;1264;1;16;16;1;1;3,370;1,123;7,91;5,77;8,35;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6431296;6411024;0;1280;1280;1;16;16;1;1;3,445;1,148;8,06;5,66;8,03;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6451600;6431296;0;1280;1280;1;16;16;1;1;3,434;1,145;8,01;6,06;8,20;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6471936;6451600;0;1280;1280;1;16;16;1;1;3,423;1,141;8,05;6,26;8,19;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6492304;6471936;0;1280;1280;1;16;16;1;1;3,412;1,137;8,32;5,91;7,25;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6512704;6492304;0;1280;1280;1;16;16;1;1;3,402;1,134;7,91;6,21;8,11;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6533136;6512704;0;1280;1280;1;16;16;1;1;3,391;1,130;8,09;6,39;7,89;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6553600;6533136;0;1280;1280;1;16;16;1;1;3,380;1,127;7,82;6,10;8,57;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6574096;6553600;0;1280;1280;1;16;16;1;1;3,370;1,123;7,78;6,00;8,88;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6594624;6574096;0;1296;1296;1;16;16;1;1;3,444;1,148;8,23;6,30;8,33;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6615184;6594624;0;1296;1296;1;16;16;1;1;3,433;1,144;7,79;6,33;8,54;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6635776;6615184;0;1296;1296;1;16;16;1;1;3,422;1,141;8,09;5,99;7,66;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6656400;6635776;0;1296;1296;1;16;16;1;1;3,412;1,137;8,11;6,44;8,68;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6677056;6656400;0;1296;1296;1;16;16;1;1;3,401;1,134;8,12;6,03;8,53;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6697744;6677056;0;1296;1296;1;16;16;1;1;3,391;1,130;7,81;6,14;8,34;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6718464;6697744;0;1296;1296;1;16;16;1;1;3,380;1,127;8,15;6,72;8,78;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6739216;6718464;0;1296;1296;1;16;16;1;1;3,370;1,123;7,68;6,17;8,46;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6760000;6739216;0;1312;1312;1;16;16;1;1;3,443;1,148;8,29;6,77;8,74;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6780816;6760000;0;1312;1312;1;16;16;1;1;3,432;1,144;8,37;6,28;8,12;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6801664;6780816;0;1312;1312;1;16;16;1;1;3,422;1,141;7,86;6,21;9,10;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6822544;6801664;0;1312;1312;1;16;16;1;1;3,411;1,137;8,37;5,65;8,27;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6843456;6822544;0;1312;1312;1;16;16;1;1;3,401;1,134;8,09;5,90;8,74;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6864400;6843456;0;1312;1312;1;16;16;1;1;3,390;1,130;8,06;6,06;8,73;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6885376;6864400;0;1312;1312;1;16;16;1;1;3,380;1,127;7,99;6,52;8,49;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6906384;6885376;0;1312;1312;1;16;16;1;1;3,370;1,123;8,45;6,68;8,55;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6927424;6906384;0;1328;1328;1;16;16;1;1;3,442;1,147;7,92;6,58;8,98;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6948496;6927424;0;1328;1328;1;16;16;1;1;3,432;1,144;8,20;6,30;8,16;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6969600;6948496;0;1328;1328;1;16;16;1;1;3,421;1,140;7,80;6,47;8,71;7
1;9;1;0;0;0;27;0;0;2;0;0;1;6990736;6969600;0;1328;1328;1;16;16;1;1;3,411;1,137;8,26;6,15;8,62;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7011904;6990736;0;1328;1328;1;16;16;1;1;3,401;1,134;8,24;6,36;8,37;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7033104;7011904;0;1328;1328;1;16;16;1;1;3,390;1,130;8,64;6,36;8,80;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7054336;7033104;0;1328;1328;1;16;16;1;1;3,380;1,127;8,55;6,28;8,80;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7075600;7054336;0;1328;1328;1;16;16;1;1;3,370;1,123;8,15;6,39;8,59;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7096896;7075600;0;1344;1344;1;16;16;1;1;3,441;1,147;8,13;6,10;8,62;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7118224;7096896;0;1344;1344;1;16;16;1;1;3,431;1,144;8,73;6,13;8,82;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7139584;7118224;0;1344;1344;1;16;16;1;1;3,421;1,140;8,68;6,29;8,77;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7160976;7139584;0;1344;1344;1;16;16;1;1;3,410;1,137;8,21;6,73;10,41;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7182400;7160976;0;1344;1344;1;16;16;1;1;3,400;1,133;8,39;6,50;9,23;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7203856;7182400;0;1344;1344;1;16;16;1;1;3,390;1,130;8,38;6,62;9,03;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7225344;7203856;0;1344;1344;1;16;16;1;1;3,380;1,127;8,31;6,84;9,02;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7246864;7225344;0;1344;1344;1;16;16;1;1;3,370;1,123;8,67;6,22;9,49;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7268416;7246864;0;1360;1360;1;16;16;1;1;3,440;1,147;8,22;6,81;9,09;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7290000;7268416;0;1360;1360;1;16;16;1;1;3,430;1,143;8,91;5,92;8,48;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7311616;7290000;0;1360;1360;1;16;16;1;1;3,420;1,140;7,74;5,90;8,94;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7333264;7311616;0;1360;1360;1;16;16;1;1;3,410;1,137;8,02;6,03;8,15;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7354944;7333264;0;1360;1360;1;16;16;1;1;3,400;1,133;8,11;6,37;8,78;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7376656;7354944;0;1360;1360;1;16;16;1;1;3,390;1,130;8,88;6,71;9,29;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7398400;7376656;0;1360;1360;1;16;16;1;1;3,380;1,127;8,41;6,67;9,00;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7420176;7398400;0;1360;1360;1;16;16;1;1;3,370;1,123;8,13;6,62;9,85;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7441984;7420176;0;1376;1376;1;16;16;1;1;3,440;1,147;8,47;6,28;8,72;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7463824;7441984;0;1376;1376;1;16;16;1;1;3,430;1,143;8,89;6,82;9,16;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7485696;7463824;0;1376;1376;1;16;16;1;1;3,420;1,140;8,48;6,39;8,80;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7507600;7485696;0;1376;1376;1;16;16;1;1;3,410;1,137;8,30;6,69;9,79;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7529536;7507600;0;1376;1376;1;16;16;1;1;3,400;1,133;9,13;6,49;10,75;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7551504;7529536;0;1376;1376;1;16;16;1;1;3,390;1,130;8,67;6,27;9,65;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7573504;7551504;0;1376;1376;1;16;16;1;1;3,380;1,127;8,42;6,27;8,74;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7595536;7573504;0;1376;1376;1;16;16;1;1;3,370;1,123;7,81;7,10;9,26;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7617600;7595536;0;1392;1392;1;16;16;1;1;3,439;1,146;8,32;6,36;9,93;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7639696;7617600;0;1392;1392;1;16;16;1;1;3,429;1,143;8,42;6,58;9,41;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7661824;7639696;0;1392;1392;1;16;16;1;1;3,419;1,140;8,48;6,60;9,58;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7683984;7661824;0;1392;1392;1;16;16;1;1;3,409;1,136;8,20;7,30;9,11;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7706176;7683984;0;1392;1392;1;16;16;1;1;3,399;1,133;8,17;6,68;9,89;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7728400;7706176;0;1392;1392;1;16;16;1;1;3,390;1,130;8,39;6,78;9,58;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7750656;7728400;0;1392;1392;1;16;16;1;1;3,380;1,127;9,25;6,50;11,42;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7772944;7750656;0;1392;1392;1;16;16;1;1;3,370;1,123;8,57;6,73;11,18;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7795264;7772944;0;1408;1408;1;16;16;1;1;3,438;1,146;8,43;7,21;10,99;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7817616;7795264;0;1408;1408;1;16;16;1;1;3,428;1,143;8,45;7,84;9,77;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7840000;7817616;0;1408;1408;1;16;16;1;1;3,419;1,140;8,22;7,57;11,86;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7862416;7840000;0;1408;1408;1;16;16;1;1;3,409;1,136;8,24;7,15;9,89;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7884864;7862416;0;1408;1408;1;16;16;1;1;3,399;1,133;8,91;6,97;11,38;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7907344;7884864;0;1408;1408;1;16;16;1;1;3,389;1,130;9,27;7,05;9,30;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7929856;7907344;0;1408;1408;1;16;16;1;1;3,380;1,127;10,24;11,69;9,45;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7952400;7929856;0;1408;1408;1;16;16;1;1;3,370;1,123;8,78;6,85;9,40;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7974976;7952400;0;1424;1424;1;16;16;1;1;3,437;1,146;8,46;6,97;9,74;7
1;9;1;0;0;0;27;0;0;2;0;0;1;7997584;7974976;0;1424;1424;1;16;16;1;1;3,428;1,143;8,28;7,31;10,41;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8020224;7997584;0;1424;1424;1;16;16;1;1;3,418;1,139;8,60;6,96;9,77;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8042896;8020224;0;1424;1424;1;16;16;1;1;3,408;1,136;8,96;6,75;9,73;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8065600;8042896;0;1424;1424;1;16;16;1;1;3,399;1,133;9,07;6,62;9,47;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8088336;8065600;0;1424;1424;1;16;16;1;1;3,389;1,130;9,01;6,92;9,44;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8111104;8088336;0;1424;1424;1;16;16;1;1;3,380;1,127;8,79;6,52;10,40;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8133904;8111104;0;1424;1424;1;16;16;1;1;3,370;1,123;8,78;6,60;10,01;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8156736;8133904;0;1440;1440;1;16;16;1;1;3,437;1,146;8,75;7,36;9,25;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8179600;8156736;0;1440;1440;1;16;16;1;1;3,427;1,142;8,82;6,97;9,51;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8202496;8179600;0;1440;1440;1;16;16;1;1;3,418;1,139;8,88;6,87;9,11;7
1;9;1;0;0;0;27;0;0;2;0;0;1;8225424;8202496;0;1440;1440;1;16;16;1;1;3,408;1,136;8,02;7,00;9,54;7
