Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses manuali,least set bit,Tahiti Compute units,Devastator compute units,Tahiti job count,Devastator job count,Num groups
4,0.00,248.00,1.00,3968.00,248.00,0.00,6833.00,0.00,0.00,0.00,0.00,0.00,0.00,31490048.00,15745024.00,2048.00,1984.00,1984.00,1.00,16.00,16.00,1.00,1984.00,0.125,0.000130073,0.00,0.5,0.00,0.00,1.00,15,32.92,294.41,10300.45,30752000,64,32,6,481,2563,15376
4,0.00,256.00,1.00,4096.00,256.00,0.00,7053.00,0.00,0.00,0.00,0.00,0.00,0.00,33554432.00,16777216.00,2048.00,2048.00,2048.00,1.00,16.00,16.00,1.00,2048.00,0.125,0.00012207,0.00,0.5,0.00,0.00,1.00,15,40.31,322.99,11273.93,8590196736,2048,32,6,512,2731,16384
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,17424.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,2.84,2.77,2.16,272.25,64,32,6,1,3,16
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,67600.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,3.10,2.72,2.27,1056.25,128,32,6,2,11,64
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,150544.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,2.46,2.72,3.13,2352.25,64,32,6,5,24,144
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,266256.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,2.63,2.58,3.60,4160.25,256,32,6,8,43,256
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,414736.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,2.69,3.00,3.82,6480.25,64,32,6,13,67,400
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,595984.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,2.86,3.07,4.36,9312.25,128,32,6,18,96,576
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,810000.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,3.14,3.25,5.18,12656.25,64,32,6,25,131,784
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1056784.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,3.69,3.65,6.26,16512.25,512,32,6,32,171,1024
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1336336.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,3.81,3.88,6.62,20880.25,64,32,6,41,216,1296
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1648656.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,3.77,3.86,7.48,25760.25,128,32,6,50,267,1600
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1993744.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,4.33,4.18,8.68,31152.25,64,32,6,61,323,1936
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,2371600.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,4.40,4.16,9.53,37056.25,256,32,6,72,384,2304
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,2782224.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,4.81,4.63,11.29,43472.25,64,32,6,85,451,2704
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,3225616.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,5.46,4.91,12.65,50400.25,128,32,6,98,523,3136
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,3701776.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,5.45,4.97,13.67,57840.25,64,32,6,113,600,3600
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,4210704.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,6.01,5.61,15.07,65792.25,1024,32,6,128,683,4096
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,4752400.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,6.24,5.70,17.12,74256.25,64,32,6,145,771,4624
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,5326864.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,6.71,5.98,18.70,83232.25,128,32,6,162,864,5184
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,5934096.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,7.14,6.37,20.70,92720.25,64,32,6,181,963,5776
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,6574096.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,7.69,6.79,22.81,102720.25,256,32,6,200,1067,6400
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,7246864.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,7.91,7.00,24.88,113232.25,64,32,6,221,1176,7056
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,7952400.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,8.69,7.50,26.81,124256.25,128,32,6,242,1291,7744
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,8690704.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,8.86,8.02,29.24,135792.25,64,32,6,265,1411,8464
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,9461776.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,9.91,8.85,32.05,147840.25,512,32,6,288,1536,9216
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,10265616.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,9.92,8.52,34.02,160400.25,64,32,6,313,1667,10000
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,11102224.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,10.81,9.11,36.64,173472.25,128,32,6,338,1803,10816
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,11971600.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,11.30,9.66,39.41,187056.25,64,32,6,365,1944,11664
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,12873744.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,12.23,10.32,42.32,201152.25,256,32,6,392,2091,12544
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,13808656.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,12.84,10.60,45.11,215760.25,64,32,6,421,2243,13456
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,14776336.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,13.46,11.46,48.26,230880.25,128,32,6,450,2400,14400
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,15776784.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,14.21,12.27,51.21,246512.25,64,32,6,481,2563,15376
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,16810000.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2,15.35,13.10,54.09,262656.25,2048,32,6,512,2731,16384
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,17460.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,9.00,0.06640625,10625.00,127.5,0.5,0.00,0.00,1.00,2,2.97,3.33,2.57,272.8125,64,32,6,1,3,16
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,67636.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1015625.00,127.5,0.5,0.00,0.00,1.00,2,3.67,4.10,3.24,1056.8125,128,32,6,2,11,64
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,150580.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1006944.00,127.5,0.5,0.00,0.00,1.00,2,3.00,3.44,2.74,2352.8125,64,32,6,5,24,144
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,266292.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1003906.00,127.5,0.5,0.00,0.00,1.00,2,3.07,3.63,3.38,4160.8125,256,32,6,8,43,256
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,414772.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,9.00,0.06640625,10025.00,127.5,0.5,0.00,0.00,1.00,2,3.50,3.65,3.32,6480.8125,64,32,6,13,67,400
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,596020.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1001736.00,127.5,0.5,0.00,0.00,1.00,2,3.46,3.71,3.61,9312.8125,128,32,6,18,96,576
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,810036.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1001276.00,127.5,0.5,0.00,0.00,1.00,2,3.76,3.46,4.36,12656.8125,64,32,6,25,131,784
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,1056820.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000977.00,127.5,0.5,0.00,0.00,1.00,2,4.04,4.24,4.76,16512.8125,512,32,6,32,171,1024
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,1336372.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000772.00,127.5,0.5,0.00,0.00,1.00,2,4.84,4.52,4.62,20880.8125,64,32,6,41,216,1296
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,1648692.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000625.00,127.5,0.5,0.00,0.00,1.00,2,4.81,5.01,5.97,25760.8125,128,32,6,50,267,1600
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,1993780.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000517.00,127.5,0.5,0.00,0.00,1.00,2,5.57,5.44,6.97,31152.8125,64,32,6,61,323,1936
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,2371636.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000434.00,127.5,0.5,0.00,0.00,1.00,2,5.59,5.88,6.85,37056.8125,256,32,6,72,384,2304
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,2782260.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,9.00,0.06640625,100037.00,127.5,0.5,0.00,0.00,1.00,2,5.51,5.80,7.08,43472.8125,64,32,6,85,451,2704
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,3225652.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000319.00,127.5,0.5,0.00,0.00,1.00,2,6.46,6.62,8.32,50400.8125,128,32,6,98,523,3136
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,3701812.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000278.00,127.5,0.5,0.00,0.00,1.00,2,6.35,5.96,8.06,57840.8125,64,32,6,113,600,3600
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,4210740.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000244.00,127.5,0.5,0.00,0.00,1.00,2,7.21,6.77,9.10,65792.8125,1024,32,6,128,683,4096
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,4752436.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000216.00,127.5,0.5,0.00,0.00,1.00,2,7.17,6.99,9.64,74256.8125,64,32,6,145,771,4624
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,5326900.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000193.00,127.5,0.5,0.00,0.00,1.00,2,7.61,7.17,10.17,83232.8125,128,32,6,162,864,5184
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,5934132.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000173.00,127.5,0.5,0.00,0.00,1.00,2,8.79,8.09,11.54,92720.8125,64,32,6,181,963,5776
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,6574132.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000156.00,127.5,0.5,0.00,0.00,1.00,2,9.22,8.05,11.83,102720.8125,256,32,6,200,1067,6400
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,7246900.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000142.00,127.5,0.5,0.00,0.00,1.00,2,8.67,7.94,11.71,113232.8125,64,32,6,221,1176,7056
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,7952436.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000129.00,127.5,0.5,0.00,0.00,1.00,2,10.05,8.29,13.51,124256.8125,128,32,6,242,1291,7744
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,8690740.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000118.00,127.5,0.5,0.00,0.00,1.00,2,10.37,9.14,14.39,135792.8125,64,32,6,265,1411,8464
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,9461812.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000108.00,127.5,0.5,0.00,0.00,1.00,2,11.70,9.41,14.89,147840.8125,512,32,6,288,1536,9216
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,10265652.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,9.00,0.06640625,10001.00,127.5,0.5,0.00,0.00,1.00,2,10.94,9.46,15.73,160400.8125,64,32,6,313,1667,10000
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,11102260.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000093.00,127.5,0.5,0.00,0.00,1.00,2,13.02,10.34,16.81,173472.8125,128,32,6,338,1803,10816
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,11971636.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000086.00,127.5,0.5,0.00,0.00,1.00,2,13.24,10.98,19.21,187056.8125,64,32,6,365,1944,11664
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,12873780.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,9.00,0.06640625,100008.00,127.5,0.5,0.00,0.00,1.00,2,15.25,11.69,18.79,201152.8125,256,32,6,392,2091,12544
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,13808692.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000074.00,127.5,0.5,0.00,0.00,1.00,2,15.87,11.94,20.95,215760.8125,64,32,6,421,2243,13456
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,14776372.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000069.00,127.5,0.5,0.00,0.00,1.00,2,16.12,12.48,21.72,230880.8125,128,32,6,450,2400,14400
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,15776820.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000065.00,127.5,0.5,0.00,0.00,1.00,2,16.27,12.62,22.78,246512.8125,64,32,6,481,2563,15376
6,0.00,9.00,1.00,0.00,0.00,9.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,16810036.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,9.00,0.06640625,1000061.00,127.5,0.5,0.00,0.00,1.00,2,17.86,13.35,24.99,262656.8125,2048,32,6,512,2731,16384
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,18596.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,25.00,0.06640625,10625.00,127.5,0.5,0.00,0.00,1.00,4,2.95,3.35,2.53,290.5625,64,32,6,1,3,16
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,69796.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1015625.00,127.5,0.5,0.00,0.00,1.00,4,3.28,3.59,2.81,1090.5625,128,32,6,2,11,64
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,153764.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1006944.00,127.5,0.5,0.00,0.00,1.00,4,4.03,4.44,4.13,2402.5625,64,32,6,5,24,144
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,270500.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1003906.00,127.5,0.5,0.00,0.00,1.00,4,3.73,4.19,4.28,4226.5625,256,32,6,8,43,256
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,420004.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,25.00,0.06640625,10025.00,127.5,0.5,0.00,0.00,1.00,4,4.41,4.90,5.35,6562.5625,64,32,6,13,67,400
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,602276.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1001736.00,127.5,0.5,0.00,0.00,1.00,4,3.71,4.12,4.73,9410.5625,128,32,6,18,96,576
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,817316.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1001276.00,127.5,0.5,0.00,0.00,1.00,4,3.98,4.37,5.36,12770.5625,64,32,6,25,131,784
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,1065124.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000977.00,127.5,0.5,0.00,0.00,1.00,4,4.73,5.02,6.56,16642.5625,512,32,6,32,171,1024
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,1345700.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000772.00,127.5,0.5,0.00,0.00,1.00,4,4.40,4.76,6.18,21026.5625,64,32,6,41,216,1296
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,1659044.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000625.00,127.5,0.5,0.00,0.00,1.00,4,4.44,4.80,6.42,25922.5625,128,32,6,50,267,1600
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,2005156.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000517.00,127.5,0.5,0.00,0.00,1.00,4,5.56,5.69,8.24,31330.5625,64,32,6,61,323,1936
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,2384036.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000434.00,127.5,0.5,0.00,0.00,1.00,4,5.03,5.14,8.00,37250.5625,256,32,6,72,384,2304
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,2795684.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,25.00,0.06640625,100037.00,127.5,0.5,0.00,0.00,1.00,4,5.73,6.00,9.19,43682.5625,64,32,6,85,451,2704
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,3240100.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000319.00,127.5,0.5,0.00,0.00,1.00,4,6.05,6.06,9.79,50626.5625,128,32,6,98,523,3136
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,3717284.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000278.00,127.5,0.5,0.00,0.00,1.00,4,7.00,6.96,11.81,58082.5625,64,32,6,113,600,3600
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,4227236.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000244.00,127.5,0.5,0.00,0.00,1.00,4,7.04,6.66,12.08,66050.5625,1024,32,6,128,683,4096
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,4769956.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000216.00,127.5,0.5,0.00,0.00,1.00,4,7.39,7.19,14.17,74530.5625,64,32,6,145,771,4624
